# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
9.023136496543884277e-01 8.815591931343078613e-01 9.040479660034179688e-01 8.100000000000000533e-01 9.415292353823088156e-01 1.600000000000000000e+01 1.330000000000000000e+02 8.109452736318407684e-01
9.097043871879577637e-01 9.220389723777770996e-01 9.025487303733825684e-01 7.600000000000000089e-01 8.125937031484258277e-01 5.000000000000000000e+00 2.100000000000000000e+01 6.815920398009950310e-01
8.978149294853210449e-01 9.070464968681335449e-01 9.085457324981689453e-01 8.000000000000000444e-01 8.500749625187405956e-01 6.000000000000000000e+00 2.700000000000000000e+01 7.412935323383084141e-01
9.109897017478942871e-01 9.055472016334533691e-01 9.070464968681335449e-01 8.100000000000000533e-01 8.620689655172413257e-01 7.000000000000000000e+00 2.700000000000000000e+01 7.810945273631840768e-01
9.109897017478942871e-01 9.115442037582397461e-01 8.815591931343078613e-01 7.500000000000000000e-01 8.155922038980509825e-01 5.000000000000000000e+00 1.100000000000000000e+01 7.213930348258706937e-01
8.949228525161743164e-01 9.115442037582397461e-01 9.100449681282043457e-01 8.100000000000000533e-01 8.095952023988005619e-01 4.000000000000000000e+00 1.300000000000000000e+01 7.412935323383084141e-01
9.026349782943725586e-01 9.190405011177062988e-01 8.935531973838806152e-01 8.100000000000000533e-01 8.470764617691154408e-01 6.000000000000000000e+00 2.700000000000000000e+01 7.064676616915422924e-01
9.125964045524597168e-01 8.950524926185607910e-01 8.965517282485961914e-01 7.900000000000000355e-01 8.080959520239879845e-01 3.000000000000000000e+00 7.000000000000000000e+00 7.611940298507462455e-01
9.106683731079101562e-01 8.875561952590942383e-01 8.995501995086669922e-01 8.000000000000000444e-01 8.320839580209895558e-01 6.000000000000000000e+00 1.500000000000000000e+01 7.611940298507462455e-01
8.987789154052734375e-01 9.100449681282043457e-01 9.190405011177062988e-01 8.199999999999999512e-01 8.635682158920540141e-01 8.000000000000000000e+00 3.900000000000000000e+01 7.562189054726368154e-01
9.090616703033447266e-01 8.980509638786315918e-01 8.950524926185607910e-01 7.399999999999999911e-01 7.706146926536732167e-01 4.000000000000000000e+00 9.000000000000000000e+00 7.810945273631840768e-01
8.946015238761901855e-01 9.025487303733825684e-01 8.920539617538452148e-01 7.800000000000000266e-01 8.530734632683658614e-01 7.000000000000000000e+00 3.500000000000000000e+01 7.014925373134328623e-01
8.991002440452575684e-01 8.935531973838806152e-01 8.815591931343078613e-01 8.199999999999999512e-01 9.160419790104947779e-01 1.300000000000000000e+01 7.900000000000000000e+01 7.363184079601989840e-01
8.653599023818969727e-01 8.725637197494506836e-01 8.815591931343078613e-01 8.299999999999999600e-01 8.830584707646177423e-01 1.100000000000000000e+01 3.700000000000000000e+01 7.363184079601989840e-01
8.801413774490356445e-01 8.695651888847351074e-01 8.830584883689880371e-01 8.699999999999999956e-01 9.310344827586206629e-01 1.200000000000000000e+01 6.700000000000000000e+01 7.910447761194029370e-01
8.656812310218811035e-01 8.710644841194152832e-01 8.815591931343078613e-01 8.199999999999999512e-01 8.770614692653673217e-01 5.000000000000000000e+00 2.500000000000000000e+01 8.457711442786070011e-01
9.045630097389221191e-01 9.100449681282043457e-01 9.130434989929199219e-01 8.000000000000000444e-01 8.500749625187405956e-01 4.000000000000000000e+00 1.700000000000000000e+01 7.860696517412935069e-01
8.952442407608032227e-01 9.025487303733825684e-01 8.845577239990234375e-01 7.600000000000000089e-01 8.260869565217391353e-01 6.000000000000000000e+00 1.700000000000000000e+01 6.915422885572138911e-01
9.087403416633605957e-01 8.995501995086669922e-01 8.905547261238098145e-01 8.299999999999999600e-01 9.220389805097450875e-01 9.000000000000000000e+00 8.500000000000000000e+01 7.363184079601989840e-01
8.772493600845336914e-01 8.740629553794860840e-01 8.530734777450561523e-01 8.499999999999999778e-01 8.620689655172413257e-01 6.000000000000000000e+00 3.100000000000000000e+01 7.213930348258706937e-01
9.068123102188110352e-01 9.085457324981689453e-01 9.100449681282043457e-01 8.000000000000000444e-01 9.010494752623687820e-01 8.000000000000000000e+00 5.900000000000000000e+01 6.965174129353234322e-01
9.061696529388427734e-01 9.160419702529907227e-01 9.055472016334533691e-01 8.299999999999999600e-01 8.800599700149924765e-01 1.000000000000000000e+01 3.900000000000000000e+01 7.711442786069652167e-01
9.052056670188903809e-01 8.950524926185607910e-01 9.070464968681335449e-01 7.800000000000000266e-01 9.235382308845577759e-01 1.200000000000000000e+01 1.250000000000000000e+02 7.213930348258706937e-01
9.151670932769775391e-01 9.100449681282043457e-01 8.860569596290588379e-01 7.800000000000000266e-01 9.340329835082459287e-01 1.300000000000000000e+01 1.470000000000000000e+02 6.915422885572138911e-01
9.177377820014953613e-01 8.995501995086669922e-01 8.845577239990234375e-01 7.299999999999999822e-01 9.100449775112443573e-01 1.200000000000000000e+01 1.350000000000000000e+02 6.766169154228856009e-01
8.242287635803222656e-01 8.395802378654479980e-01 8.275862336158752441e-01 8.699999999999999956e-01 9.220389805097450875e-01 7.000000000000000000e+00 3.500000000000000000e+01 8.855721393034825528e-01
8.923521637916564941e-01 9.100449681282043457e-01 8.920539617538452148e-01 7.500000000000000000e-01 8.815592203898050538e-01 1.200000000000000000e+01 7.300000000000000000e+01 7.363184079601989840e-01
8.319408893585205078e-01 8.200899362564086914e-01 8.110944628715515137e-01 9.100000000000000311e-01 9.085457271364317799e-01 2.000000000000000000e+00 5.000000000000000000e+00 9.203980099502487855e-01
7.313624620437622070e-01 7.481259107589721680e-01 7.136431932449340820e-01 9.000000000000000222e-01 9.595202398800599664e-01 9.000000000000000000e+00 4.100000000000000000e+01 8.656716417910447214e-01
9.032776355743408203e-01 9.145427346229553223e-01 8.830584883689880371e-01 8.299999999999999600e-01 9.325337331334332402e-01 1.200000000000000000e+01 1.170000000000000000e+02 7.562189054726368154e-01
8.602185249328613281e-01 8.665667176246643066e-01 8.635681867599487305e-01 7.800000000000000266e-01 9.250374812593703533e-01 1.200000000000000000e+01 1.030000000000000000e+02 7.810945273631840768e-01
8.994215726852416992e-01 9.100449681282043457e-01 9.115442037582397461e-01 8.299999999999999600e-01 8.905547226386806292e-01 1.000000000000000000e+01 6.100000000000000000e+01 7.810945273631840768e-01
9.103470444679260254e-01 8.935531973838806152e-01 9.025487303733825684e-01 8.100000000000000533e-01 8.965517241379310498e-01 1.100000000000000000e+01 6.900000000000000000e+01 7.064676616915422924e-01
