# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
9.213124513626098633e-01 9.228687286376953125e-01 9.336043596267700195e-01 7.800000000000000266e-01 8.875338753387533863e-01 1.100000000000000000e+01 6.900000000000000000e+01 7.837837837837837718e-01
9.131823182106018066e-01 9.079837799072265625e-01 9.010840058326721191e-01 7.700000000000000178e-01 9.146341463414634498e-01 2.300000000000000000e+01 1.390000000000000000e+02 7.927927927927927998e-01
9.323461055755615234e-01 9.323409795761108398e-01 9.376693964004516602e-01 7.900000000000000355e-01 8.224932249322493005e-01 1.000000000000000000e+01 3.500000000000000000e+01 7.387387387387387427e-01
9.332171678543090820e-01 9.364005327224731445e-01 9.308943152427673340e-01 8.000000000000000444e-01 8.157181571815718124e-01 7.000000000000000000e+00 1.900000000000000000e+01 8.018018018018018278e-01
9.265388846397399902e-01 9.201623797416687012e-01 9.417344331741333008e-01 7.800000000000000266e-01 8.644986449864499045e-01 1.200000000000000000e+01 6.900000000000000000e+01 7.792792792792793133e-01
9.337978959083557129e-01 9.282814860343933105e-01 9.363143444061279297e-01 7.700000000000000178e-01 8.753387533875338633e-01 1.100000000000000000e+01 6.900000000000000000e+01 6.891891891891891442e-01
9.282810688018798828e-01 9.296346306800842285e-01 9.132791161537170410e-01 7.700000000000000178e-01 8.387533875338752942e-01 8.000000000000000000e+00 3.300000000000000000e+01 7.297297297297297147e-01
9.128919839859008789e-01 9.242219328880310059e-01 9.214091897010803223e-01 8.000000000000000444e-01 8.157181571815718124e-01 5.000000000000000000e+00 1.300000000000000000e+01 7.837837837837837718e-01
8.914053440093994141e-01 8.673883676528930664e-01 8.739837408065795898e-01 8.199999999999999512e-01 8.048780487804878536e-01 3.000000000000000000e+00 7.000000000000000000e+00 8.018018018018018278e-01
9.503484368324279785e-01 9.485791325569152832e-01 9.214091897010803223e-01 7.600000000000000089e-01 7.953929539295393480e-01 3.000000000000000000e+00 7.000000000000000000e+00 6.441441441441441151e-01
9.329268336296081543e-01 9.188091754913330078e-01 9.227642416954040527e-01 7.700000000000000178e-01 8.319783197831978061e-01 9.000000000000000000e+00 3.700000000000000000e+01 7.567567567567567988e-01
9.320557713508605957e-01 9.282814860343933105e-01 9.349593520164489746e-01 8.199999999999999512e-01 8.699186991869918284e-01 1.200000000000000000e+01 5.700000000000000000e+01 8.153153153153153143e-01
9.140534400939941406e-01 9.120432734489440918e-01 9.105691313743591309e-01 8.299999999999999600e-01 8.048780487804878536e-01 4.000000000000000000e+00 9.000000000000000000e+00 8.063063063063062863e-01
7.200928926467895508e-01 7.564275860786437988e-01 7.384823560714721680e-01 8.800000000000000044e-01 9.024390243902439268e-01 5.000000000000000000e+00 1.700000000000000000e+01 9.054054054054053724e-01
9.178280830383300781e-01 9.174560308456420898e-01 9.281842708587646484e-01 8.100000000000000533e-01 8.279132791327913354e-01 5.000000000000000000e+00 1.100000000000000000e+01 7.792792792792793133e-01
9.207317233085632324e-01 9.391068816184997559e-01 9.200541973114013672e-01 8.000000000000000444e-01 7.831978319783198250e-01 3.000000000000000000e+00 7.000000000000000000e+00 8.108108108108108558e-01
9.250870943069458008e-01 9.350473880767822266e-01 9.037940502166748047e-01 7.700000000000000178e-01 8.333333333333333703e-01 1.100000000000000000e+01 4.500000000000000000e+01 7.342342342342342842e-01
8.719512224197387695e-01 8.525033593177795410e-01 8.631436228752136230e-01 7.500000000000000000e-01 9.065040650406503975e-01 1.300000000000000000e+01 1.150000000000000000e+02 7.747747747747747438e-01
9.015679359436035156e-01 9.161028265953063965e-01 9.173441529273986816e-01 7.900000000000000355e-01 8.929539295392954212e-01 1.500000000000000000e+01 8.300000000000000000e+01 7.162162162162162282e-01
